record_id,scope,source_archive,relative_path,size_bytes,sha256,duplicate_group,canonical_record,material_state,notes
HIST-0095,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/RUN_FIRST.ps1,303,290b1a847c0b9d7fbbdd1731da978ff7978d5ce132fc58d5cb864ded40c63d94,,,materialized,
HIST-0096,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/config/execution-defaults.json,602,9441832b86b5ae5513720e1810e487de75fe6621171d3e0b065be516fb31a586,,,materialized,
HIST-0097,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/config/quality-thresholds.json,435,dd23a38df0f480d7df3d7c62795b0a4a96a93b3c30a1ce5670963eb7068eec17,,,materialized,
HIST-0098,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/config/task-risk-policy.json,813,c393037c3a4ca7d1b2ef85cf69edecdf65d8577683de5097ac8e39c07c4a0539,,,materialized,
HIST-0099,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/.github/workflows/verify-open-design-assistance-v2.yml,646,a9c0415a3328c26aa092cd12e904b3ed0a7ff8a168901add109ad7426cf1656e,DUP-0147,HIST-0333,materialized,
HIST-0100,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/.github/workflows/verify-open-design-assistance-v21.yml,479,768725fccce6fe3b461db0a7279cbe79e332594d9d45eff92897cc9225a2e540,DUP-0106,HIST-0413,materialized,
HIST-0101,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/LICENSING_DECISION_REQUIRED.md,738,dfd608f6f3bf9256a8a38bd5f0e17f2aca0ae28b62868fa116480ca245cf20b0,DUP-0196,HIST-0334,materialized,
HIST-0102,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/THIRD_PARTY_SOURCES_V2.md,541,15156ade25186f67e19131beb6c65e9be1e8c2dabcd5e20d09e6d2121d64f057,DUP-0018,HIST-0335,materialized,
HIST-0103,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/THIRD_PARTY_SOURCES_VISUAL_V21.md,290,736bf347ad24e8c1e005cc3bf140569118bab3d837ab2cf17b75503725d699a4,DUP-0103,HIST-0414,materialized,
HIST-0104,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/ARCHITECTURE_V2.md,1043,abbdacaea556bc6a6cb7c3e947ae2f11f83a4ac2ca1736d82b03600f8d3ed32c,DUP-0152,HIST-0336,materialized,
HIST-0105,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/INTEGRATION_V21.md,602,f0973940a64052ebe9a7209dc2276db14d7339eb500bd45a6fe7f92c10fed8d4,DUP-0213,HIST-0415,materialized,
HIST-0106,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/ROADMAP_V2.md,1281,28138f2d4ea4cf0e35bcc9fa2237e988858230472995264e08ac17af7716656d,DUP-0033,HIST-0337,materialized,
HIST-0107,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/VISUAL_QUALITY_V21.md,989,5e627fc8c4263322fa624c5b449c8d82ca77eb4aef60ec7db0ebd7c09a9f2e7e,DUP-0088,HIST-0416,materialized,
HIST-0108,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/anti-ai-slop-diagnostician/README.md,131,c5457a1bb6276ec6ace1aba6e93f83a214f369df04c2970b26b6e1dd32da314e,DUP-0174,HIST-0417,materialized,
HIST-0109,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/anti-ai-slop-diagnostician/SKILL.md,673,36f8f1452ee41fd90a5b02675b89227bf173c0249bf6bc01d96a8c7c50b2c51d,DUP-0046,HIST-0418,materialized,
HIST-0110,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/anti-ai-slop-diagnostician/open-design.json,1261,c127997e99113f4a66622f78ca4bc14a0c86faee5470095f088ccc98906d6def,DUP-0171,HIST-0419,materialized,
HIST-0111,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/art-direction-synthesizer/README.md,123,b072c7c46849eb4fb8542b41522189f4ab47da1bc687d585b7db09225999b702,DUP-0156,HIST-0420,materialized,
HIST-0112,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/art-direction-synthesizer/SKILL.md,638,34d31a4798c092c2f3565441c44d4ef10db77cdb3bba5004078b73f91829cc16,DUP-0042,HIST-0421,materialized,
HIST-0113,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/art-direction-synthesizer/open-design.json,1334,35618ba56e246a214af7b510165899c7a9ece78529b96dc7cfbee50f9c518dc7,DUP-0044,HIST-0422,materialized,
HIST-0114,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/brief-normalizer/README.md,137,bc685674b16eb3227a3e20a6dd9bfde63895fa64bd2f6c306e3c32e3cab0174a,DUP-0163,HIST-0338,materialized,
HIST-0115,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/brief-normalizer/SKILL.md,755,91803397956a362af01498176f67ea9770ac7c3669f0dfe3cb9502e19c01b380,DUP-0129,HIST-0339,materialized,
HIST-0116,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/brief-normalizer/open-design.json,1272,cc1bb2dfec03695951e6d3a32c78d6abf68d8bf74e06652879739a0dda31edbf,DUP-0182,HIST-0340,materialized,
HIST-0117,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/color-material-light-director/README.md,135,3de4d0d1c4bdafb0353de44bdd8945bc986d0f15375e8cae378ad21f18887191,DUP-0053,HIST-0423,materialized,
HIST-0118,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/color-material-light-director/SKILL.md,632,4194a328583deaf4349e89df1761bd66aebf0b01f3f1fdbd2f5c665cb6f112d2,DUP-0058,HIST-0424,materialized,
HIST-0119,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/color-material-light-director/open-design.json,1367,04f0a1c383fc4c9b392be3844d04d002dbdc940239b897e379f98a4496aa49aa,DUP-0006,HIST-0425,materialized,
HIST-0120,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/commercial-preflight/README.md,161,9558ed818a53d69bc8ca187f07bff0e0a0bb62956e87d3ffa25f0105a9ca40a6,DUP-0133,HIST-0341,materialized,
HIST-0121,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/commercial-preflight/SKILL.md,803,9846aac87717f0422cd83e40bcb2e5cabffdb7aed7358d754681d825cf0ec511,DUP-0135,HIST-0342,materialized,
HIST-0122,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/commercial-preflight/open-design.json,1340,4e408abe95ddbaa41587052f36007325235d00a97387b5dbfb30a5ddbe510276,DUP-0071,HIST-0343,materialized,
HIST-0123,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/cross-format-coherence-critic/README.md,120,0caa1a3e230ec10a4b11976a6598c5bf014c3c619d1c50e9532b84c9145c7a6e,DUP-0015,HIST-0426,materialized,
HIST-0124,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/cross-format-coherence-critic/SKILL.md,425,456f434e56839d1d6bc771bdce381db7699e8b93e5b03530c24c1a7b4b388b48,DUP-0061,HIST-0427,materialized,
HIST-0125,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/cross-format-coherence-critic/open-design.json,975,7ff4e36463d5a25556f7599597a7f8f59572cd97671272d2d4cc1d7d8ad8e14c,DUP-0116,HIST-0428,materialized,
HIST-0126,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/delivery-packager/README.md,146,78c5f36397e2b9ede25a2e960703dfa86930d5c6a5cbeae2bd9f20133e7e7056,DUP-0109,HIST-0344,materialized,
HIST-0127,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/delivery-packager/SKILL.md,773,38fa2a0a5394967b7a0ae3c0f911bda0aecc8036141b6518530a99addb1a3135,DUP-0047,HIST-0345,materialized,
HIST-0128,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/delivery-packager/open-design.json,1297,07bb2645ad8a7584145fd7f6294a22eb8e4aa8608ac54f4241bd4f1300cd584b,DUP-0011,HIST-0346,materialized,
HIST-0129,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/design-direction-jury/README.md,151,9b0f5228445c6271c99e4b8cae47b319a2c66e52a6e613a898518be786996f7e,DUP-0137,HIST-0347,materialized,
HIST-0130,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/design-direction-jury/SKILL.md,783,843d5f0b6415a616ce4e570a32c6d038fa76330dd481e171df311302dbadca88,DUP-0119,HIST-0348,materialized,
HIST-0131,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/design-direction-jury/open-design.json,1330,669c5d4bf3477523bce9de27f4b5510b0a898397279e651c7a2d2f599df977b8,DUP-0095,HIST-0349,materialized,
HIST-0132,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/design-quality-jury/README.md,140,57389b8290b3575e6d920a944923b6e53621df4c31089208eb79e62945d1b486,DUP-0080,HIST-0350,materialized,
HIST-0133,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/design-quality-jury/SKILL.md,761,5164fe3e7f816f97595f93ed8c760dc84455af2b81174fbf739e0b48cbdb6296,DUP-0074,HIST-0351,materialized,
HIST-0134,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/design-quality-jury/open-design.json,1376,6b0f86786d0e90099c43cd64ca074f7044f717bca5966ef41bf2b72fb47f98be,DUP-0098,HIST-0352,materialized,
HIST-0135,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/master-evidence-auditor/README.md,114,ea2ab33a309d85e60f4101b32000b92dde0e72f7337bd8edfaac4690fdd3f9a7,DUP-0209,HIST-0429,materialized,
HIST-0136,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/master-evidence-auditor/SKILL.md,393,d81c569f24a122ef5e12dcf480ed9f83c3b9fc7310c6abf644907a6fdfa41e3d,DUP-0190,HIST-0430,materialized,
HIST-0137,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/master-evidence-auditor/open-design.json,868,f7d756814f03f60676fc892c3112e88dbb9378e53ad07ad2776d134cac1e85dc,DUP-0217,HIST-0431,materialized,
HIST-0138,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/master-method-researcher/README.md,137,d8b19ef4daca2b7631c5a35db6feed393f588a5485fa309fa080134da99f4a16,DUP-0191,HIST-0432,materialized,
HIST-0139,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/master-method-researcher/SKILL.md,745,06f253cddd8a5ccbdbe33536c823674750d77eaf2e2b359cb3a11da09a8d2557,DUP-0008,HIST-0433,materialized,
HIST-0140,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/master-method-researcher/open-design.json,1382,ffc7b225642bb8b552b49f6ba730321d9fbe797fbcebee5f4d81dd846caa61dd,DUP-0223,HIST-0434,materialized,
HIST-0141,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/micro-detail-finisher/README.md,140,cdc60618bf4492476d04b0249ecafcae8e5c96b05aca569c26f9a76abdc70a2c,DUP-0183,HIST-0435,materialized,
HIST-0142,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/micro-detail-finisher/SKILL.md,383,225fc120bbf88d6a858925e510339f444838eed76b90bb5687a230733fd29f5e,DUP-0026,HIST-0436,materialized,
HIST-0143,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/micro-detail-finisher/open-design.json,885,9e317af0d9bc5fdf0b267bb18947a2b3a4194fce2e2bf9bdc5b1b12d20ac84ff,DUP-0139,HIST-0437,materialized,
HIST-0144,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/photorealism-artifact-auditor/README.md,142,7712c496f8d285e0c68b4f43b54530d15ad3357ccdb496e19cdc225c4e93f13b,DUP-0107,HIST-0438,materialized,
HIST-0145,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/photorealism-artifact-auditor/SKILL.md,480,c665c785ae459be090638c3bb40d65a2f208ea2cffab18f805f619b70700e7a3,DUP-0175,HIST-0439,materialized,
HIST-0146,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/photorealism-artifact-auditor/open-design.json,895,1a9aa4a98b2da8fe1ad1bbcdedc5f98366a904c73b9d6b65424c74d5c1bac8a3,DUP-0020,HIST-0440,materialized,
HIST-0147,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/reference-dna-analyzer/README.md,172,f58303f9e05ee30b71bf21a82248304ed18eb5e2b7a0291c73f032e73dbcf0cf,DUP-0216,HIST-0353,materialized,
HIST-0148,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/reference-dna-analyzer/SKILL.md,825,570b3eddc5e0cd9f5d8530f55039bea44d507758d70d1fa0b8e09958dd82dd3e,DUP-0079,HIST-0354,materialized,
HIST-0149,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/reference-dna-analyzer/open-design.json,1396,2c28832bdbb6f30892199caf8f9bc6fc47f82fdf107a3d951ac8bfd4022e2719,DUP-0036,HIST-0355,materialized,
HIST-0150,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/source-intake-gate/README.md,143,07e8978a8432b205e4501c708cb073297702515a569498e4f60523ce1129ff32,DUP-0012,HIST-0356,materialized,
HIST-0151,historical_archive_extracted,OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0,historical_extracted/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/OPEN-DESIGN-Assistance-Complete-TaskPack-v3.0/overlay/opendesign-assistance/atoms/source-intake-gate/SKILL.md,767,542396718fc79e9d6e208580d09083f764788a696dd4b988659b37a13f14e579,DUP-0076,HIST-0357,materialized,
